State,AccountLength,AreaCode,Phone,IntlPlan,VMailPlan,VMailMessage,DayMins,DayCalls,DayCharge,EveMins,EveCalls,EveCharge,NightMins,NightCalls,NightCharge,IntlMins,IntlCalls,IntlCharge,CustServCalls,Churn
DE,115,415,-7749,no,no,0,0.29609133553400424,111,33.3,0.513145009543754,108,19.3,313.2,113,14.09,1.0613614320129143,-1.4139240428242934,3.56,0.3323544534588762,False
WI,63,510,-3191,no,yes,13,0.6321226041602155,61,36.41,-0.3900969503617774,88,15.4,174.0,68,7.83,0.02246392693354905,-1.0075595662585117,2.78,-1.1882184955849595,False
ME,57,415,-2762,no,no,0,0.7588229185602626,101,37.59,0.7044429792180693,65,20.12,252.3,137,11.35,-0.26412848826075896,-1.4139240428242934,2.57,-1.1882184955849595,False
DC,119,408,-7060,no,yes,26,-0.877263749996866,100,22.44,-0.5458963277253948,121,14.73,203.5,108,9.16,0.4881766016242988,0.2115338634388332,3.13,-0.4279320210630416,False
GA,73,408,-6567,no,no,0,-0.4071872212082859,92,26.79,-0.052860323410148506,87,16.86,364.9,106,16.42,-0.407424695857913,-0.19483061312694844,2.46,-0.4279320210630416,False
HI,98,408,-8212,no,yes,30,-1.2757270576028108,71,18.75,-0.36643122215464524,108,15.5,183.8,88,8.27,0.2732322902285681,1.430627293136178,2.97,0.3323544534588762,False
NY,31,408,-6934,no,yes,28,-0.14644164664586998,116,29.21,0.7833287399085087,125,20.46,245.5,80,11.05,0.1299360826314141,1.0242628165703964,2.86,-0.4279320210630416,False
PA,129,510,-4762,no,yes,32,0.5733630380616432,99,35.87,-0.9048265388668943,89,13.18,234.8,96,10.57,0.4165284978257221,0.2115338634388332,3.08,-0.4279320210630416,False
HI,108,415,-4381,no,no,0,2.053369609169439,99,49.57,0.39678851252535574,93,18.79,229.2,110,10.31,1.3479538472072223,1.8369917697019598,3.78,0.3323544534588762,True
DE,139,408,-1370,no,no,0,-0.7487271991562385,110,23.63,-1.342642510698833,93,11.3,272.0,120,12.24,0.6672968611207412,-1.4139240428242934,3.27,-1.1882184955849595,False
WV,102,408,-8466,no,no,0,1.0103873109197765,125,39.92,-0.035111027254800094,99,16.93,163.2,88,7.34,-0.08500822876431662,-1.4139240428242934,2.7,1.852927402502712,False
OK,149,408,-3649,no,no,0,0.14368371096583155,83,31.89,0.008276141124941917,81,17.12,264.2,79,11.89,-0.514896851555778,-1.4139240428242934,2.38,-0.4279320210630416,False
OR,113,415,-5556,no,no,0,-0.36679001951551693,143,27.17,0.1798526706266474,93,17.86,175.1,86,7.88,1.0255373801136258,1.0242628165703964,3.54,0.3323544534588762,False
ND,131,408,-9155,no,yes,33,-0.04912111529510954,100,30.11,-0.1376625161523711,85,16.49,253.4,124,11.4,-1.8045627199301633,0.2115338634388332,1.4,-0.4279320210630416,False
MO,83,408,-1994,no,no,0,-1.136173088118701,101,20.04,-0.800302905952062,92,13.63,235.3,150,10.59,0.4165284978257221,2.243356246267741,3.08,-1.1882184955849595,False
AR,96,415,-1976,no,yes,21,1.2454255753140664,95,42.09,1.0909832066012228,150,21.79,158.6,72,7.14,0.2015841864299914,0.6178983400046149,2.92,0.3323544534588762,False
GA,98,408,-8409,no,no,0,-0.1813301390168975,77,28.88,-1.2361467337667396,155,11.76,142.6,105,6.42,-0.6223690072536437,1.0242628165703964,2.3,-0.4279320210630416,False
TN,3,415,-4313,no,no,0,0.09594156351074147,120,31.45,0.05363545352194424,129,17.31,170.5,89,7.67,1.3837778991065106,-0.6011950896927301,3.81,1.092640927980794,False
MA,77,408,-2622,no,yes,17,0.46135261518623943,84,34.83,0.00038756505589786433,102,17.09,219.7,97,9.89,0.38070444592643377,0.2115338634388332,3.05,-1.1882184955849595,False
ND,75,408,-3775,no,yes,24,0.8396173219458,119,38.34,-0.37431979822368927,108,15.47,270.9,106,12.19,-0.29995254016004735,-1.0075595662585117,2.54,1.092640927980794,False
IA,40,510,-8028,no,no,0,-0.1850026118980586,115,28.85,-1.175010269231649,123,12.02,253.0,115,11.39,0.09411203073212573,-0.6011950896927301,2.84,1.852927402502712,True
NJ,108,415,-3729,no,no,0,1.0930179507458941,102,40.68,0.4421478249223586,127,18.99,251.4,104,11.31,0.1299360826314141,0.6178983400046149,2.86,-1.1882184955849595,False
MT,100,415,-4532,no,no,0,-1.2206399643853991,96,19.26,-0.06074889947919256,89,16.82,284.5,93,12.8,0.5240006535235872,-1.0075595662585117,3.16,1.852927402502712,True
AL,16,415,-1986,no,no,0,-0.3282290542633288,100,27.52,0.5742814740788444,138,19.56,148.8,78,6.7,-0.013360124965739932,2.649720722833523,2.75,1.092640927980794,False
NY,115,510,-1205,no,yes,16,-0.8533926762693206,110,22.66,-0.3013504695850331,111,15.78,161.5,113,7.27,-1.6612665123330095,-0.19483061312694844,1.51,0.3323544534588762,False
PA,108,510,-2658,no,yes,25,-0.1666402474922547,88,29.02,-1.7962356346688595,113,9.34,165.7,99,7.46,-0.550720903455067,-1.4139240428242934,2.35,1.092640927980794,False
VT,107,510,-1017,no,no,0,0.18224467621801965,76,32.25,-0.8851050986942846,65,13.27,244.0,91,10.98,-0.6940171110522204,-0.6011950896927301,2.24,2.61321387702463,False
NC,161,415,-5095,no,no,0,2.617094196427619,100,54.79,0.5801979061306276,135,19.58,241.5,104,10.87,-0.873137370548663,0.2115338634388332,2.11,0.3323544534588762,True
CT,147,415,-5678,no,no,0,-1.0168177194809755,74,21.15,2.3649882417518184,78,27.28,157.2,126,7.07,0.058287978832837394,-0.19483061312694844,2.81,0.3323544534588762,False
MO,107,415,-5760,no,no,0,-0.6036645203503875,94,24.97,-1.7094612979093762,111,9.72,114.5,97,5.15,0.4165284978257221,0.2115338634388332,3.08,1.092640927980794,False
WV,120,510,-8326,no,no,0,0.23549553299485113,123,32.74,0.10688334198799117,105,17.54,283.2,93,12.74,0.2015841864299914,-0.6011950896927301,2.92,-0.4279320210630416,False
NJ,107,408,-9274,no,yes,36,-1.5328001592840657,83,16.37,-0.42165125463795305,91,15.27,166.3,121,7.48,0.02246392693354905,-1.0075595662585117,2.78,-0.4279320210630416,False
AK,58,510,-770,no,no,0,-0.8790999864374462,96,22.42,-0.6583085367092713,107,14.25,205.9,106,9.27,1.5987222105022414,0.2115338634388332,3.97,1.092640927980794,False
LA,91,408,-4398,no,no,0,-0.5981558110286467,121,25.02,-0.5084255913974365,87,14.89,136.3,80,6.13,1.0971854839122033,-0.6011950896927301,3.59,0.3323544534588762,False
AL,13,415,-3979,no,no,0,-0.6734415050924426,139,24.33,0.7616351557186379,88,20.37,221.7,123,9.98,-1.1239057338436824,0.2115338634388332,1.92,0.3323544534588762,False
IN,104,408,-1644,no,no,0,1.8477111278244345,127,47.67,-0.4255955426724748,79,15.25,150.6,77,6.78,1.7778424699986837,0.6178983400046149,4.1,2.61321387702463,False
MA,93,415,-2919,no,yes,31,1.0544569854937056,85,40.32,0.23901699114447694,100,18.11,192.7,87,8.67,0.16576013453070243,-0.19483061312694844,2.89,-0.4279320210630416,False
DE,95,510,-7931,no,no,0,0.08125167198609813,95,31.31,-0.38220837429273335,101,15.44,143.4,113,6.45,0.9180652244157609,-0.19483061312694844,3.46,0.3323544534588762,False
SC,104,415,-1392,no,no,0,-1.2977618948897756,141,18.55,-0.27374045334337915,140,15.9,216.6,100,9.75,-0.08500822876431662,-0.19483061312694844,2.7,1.092640927980794,False
NH,35,408,-8369,no,no,0,-0.7652533271214622,115,23.48,-0.843690074331804,82,13.45,215.7,118,9.71,0.02246392693354905,-1.0075595662585117,2.78,2.61321387702463,True
LA,62,415,-1038,no,no,0,0.12899381944118873,94,31.76,0.13054907019512277,92,17.65,195.0,98,8.78,-0.514896851555778,-0.19483061312694844,2.38,1.092640927980794,False
MS,143,510,-7264,no,no,0,-0.44758442290105427,112,26.42,1.773345036573523,92,24.73,228.4,91,10.28,1.3121297953079338,0.2115338634388332,3.75,-0.4279320210630416,False
NM,62,415,-5084,no,no,0,1.2031921371807177,91,41.7,-1.5398569124249313,130,10.45,228.4,102,10.28,-0.6223690072536437,-0.19483061312694844,2.3,1.852927402502712,False
WA,60,415,-8573,yes,no,0,0.47971497959204334,97,35.0,1.50710559424329,117,23.58,202.0,139,9.09,0.2732322902285681,-1.0075595662585117,2.97,-1.1882184955849595,True
SC,41,510,-2038,no,no,0,0.5035860533195882,138,35.22,0.2587384313170868,83,18.2,193.0,105,8.69,0.5956487573221645,-0.19483061312694844,3.21,-0.4279320210630416,False
MT,34,415,-3831,no,yes,14,-0.5191976440836896,100,25.76,0.9411002612893875,126,21.14,199.8,120,8.99,0.16576013453070243,0.2115338634388332,2.89,0.3323544534588762,False
ME,56,408,-5303,no,no,0,0.773512810084906,112,37.72,1.522882746381378,122,23.65,288.1,85,12.96,-1.1239057338436824,0.2115338634388332,1.92,-1.1882184955849595,True
NM,183,415,-7056,no,no,0,0.18775338553976104,100,32.3,0.8996852369269069,78,20.96,304.2,107,13.69,-0.26412848826075896,-0.19483061312694844,2.57,-0.4279320210630416,False
AZ,94,415,-8649,no,no,0,0.7533142092385218,111,37.54,-0.8831329546770237,67,13.28,187.9,89,8.46,0.09411203073212573,-0.19483061312694844,2.84,0.3323544534588762,False
CT,73,415,-1298,no,yes,47,-0.11155315427484296,117,29.53,0.05955188557372742,114,17.34,174.6,94,7.86,-1.4104981490379902,-0.6011950896927301,1.7,0.3323544534588762,False
IL,123,408,-3595,no,no,0,-1.1930964177766934,94,19.52,-1.0054058837472044,104,12.75,268.6,119,12.09,-0.22830443636147063,-0.19483061312694844,2.59,0.3323544534588762,False
IN,64,408,-776,no,no,0,-1.2114587821824971,97,19.35,-0.1711889644458076,97,16.35,214.9,89,9.67,0.058287978832837394,-1.4139240428242934,2.81,1.092640927980794,False
AR,127,415,-3233,yes,no,0,-0.6716052686518623,60,24.34,-0.4236233986552139,159,15.26,171.8,122,7.73,-1.4463222009372785,-0.19483061312694844,1.67,1.852927402502712,True
RI,33,415,-1377,no,no,0,0.08492414486725923,111,31.35,0.05560759753920567,110,17.32,237.4,100,10.68,-0.3357765920593357,0.2115338634388332,2.51,1.092640927980794,False
ND,27,415,-1184,no,no,0,0.8745058143168275,67,38.66,0.9272952531685609,115,21.08,61.4,109,2.76,-0.873137370548663,0.6178983400046149,2.11,-0.4279320210630416,False
NH,123,408,-7194,no,no,0,0.8120737753370941,99,38.08,0.1916855347302132,80,17.91,231.9,75,10.44,-2.915108328808106,0.2115338634388332,0.57,-1.1882184955849595,False
NV,148,510,-9310,no,no,0,0.6688473329718234,95,36.75,-0.3013504695850331,105,15.78,300.0,143,13.5,-0.08500822876431662,0.2115338634388332,2.7,0.3323544534588762,False
UT,81,415,-6067,no,no,0,-0.9158247152490541,121,22.08,0.5742814740788444,105,19.56,140.5,123,6.32,1.0971854839122033,-0.6011950896927301,3.59,-1.1882184955849595,False
NC,122,510,-5071,no,yes,30,0.9240841982124979,108,39.12,1.7082642840039113,76,24.45,177.1,85,7.97,-1.1955538376422592,-0.6011950896927301,1.86,0.3323544534588762,False
MI,52,415,-5973,no,no,0,0.4521714329833375,97,34.75,1.424275545518329,128,23.22,179.6,118,8.08,0.2732322902285681,0.2115338634388332,2.97,-0.4279320210630416,False
WI,91,408,-6899,no,yes,44,0.676192278734145,101,36.82,-0.549840615759917,98,14.71,242.1,95,10.89,-0.407424695857913,-0.6011950896927301,2.46,-0.4279320210630416,False
AR,54,415,-1249,no,no,0,1.243589338873486,85,42.08,0.4815907052675783,93,19.16,244.3,132,10.99,-0.013360124965739932,-1.0075595662585117,2.75,0.3323544534588762,True
NH,152,510,-8937,no,no,0,0.88735946940089,93,38.78,-1.2736174700946983,106,11.59,197.3,107,8.88,-0.44324874775720136,-1.0075595662585117,2.43,-0.4279320210630416,False
TX,201,415,-5061,no,no,0,0.8469622677081217,110,38.4,1.9350608459889247,86,25.42,251.3,81,11.31,0.34488039402714477,-0.19483061312694844,3.02,-0.4279320210630416,True
ID,78,415,-2318,no,no,0,-1.4005911355622775,115,17.6,-1.6384641132879807,102,10.02,201.0,94,9.05,0.6314728092214528,-0.6011950896927301,3.24,1.852927402502712,True
CT,67,415,-7839,no,no,0,-1.1802427626926304,70,19.64,1.010125301893522,143,21.44,208.9,91,9.4,-0.9806095262465284,0.6178983400046149,2.03,-1.1882184955849595,False
NH,100,408,-2714,no,no,0,0.716589480426914,125,37.2,-1.038932332040641,102,12.61,277.8,97,12.5,-0.1924803844621823,0.6178983400046149,2.62,-0.4279320210630416,False
WY,41,510,-2032,no,no,0,0.8084013024559336,67,38.05,0.8641866446162095,74,20.81,223.8,156,10.07,0.7389449649193185,0.2115338634388332,3.32,1.092640927980794,False
OR,133,415,-766,no,no,0,-0.6605878500083795,71,24.45,-0.33487691787846957,131,15.64,275.5,132,12.4,0.9538892763150492,-0.19483061312694844,3.48,1.092640927980794,False
SC,36,408,-4732,no,yes,43,-2.752061155829445,123,5.08,-1.4175839833547506,117,10.97,325.9,105,14.67,-0.5865449553543554,0.6178983400046149,2.32,0.3323544534588762,False
MD,51,510,-6608,no,yes,28,1.77977037952296,121,47.04,0.05363545352194424,99,17.31,246.2,88,11.08,-0.6940171110522204,-0.6011950896927301,2.24,-1.1882184955849595,False
NY,122,415,-6194,no,no,0,-0.704657524582309,128,24.04,-1.0764030683686,70,12.44,123.0,75,5.54,-0.7656652148507977,-0.19483061312694844,2.19,-1.1882184955849595,False
NM,84,408,-9294,no,yes,41,-0.4751279695097601,102,26.16,-1.1888152773524763,117,11.96,217.7,101,9.8,0.9180652244157609,0.2115338634388332,3.46,-0.4279320210630416,False
LA,91,415,-5771,no,no,0,0.196934567742663,128,32.39,0.08913404583264219,103,17.47,130.7,63,5.88,1.2763057434086456,0.2115338634388332,3.73,-1.1882184955849595,False
UT,110,408,-1358,no,no,0,0.23549553299485113,102,32.74,-0.43545626275877974,118,15.21,214.6,74,9.66,-0.29995254016004735,-0.19483061312694844,2.54,-0.4279320210630416,False
AL,91,408,-9035,yes,no,0,-0.5136889347619482,115,25.81,-1.9204807077563018,116,8.81,156.3,86,7.03,0.7031209130200295,-0.19483061312694844,3.29,-0.4279320210630416,False
DE,121,408,-3437,no,no,0,0.6578299143283411,74,36.65,-0.15935610034224182,98,16.4,144.0,103,6.48,-0.049184176865028274,-0.19483061312694844,2.73,2.61321387702463,False
WV,109,415,-2248,no,no,0,0.004129741481721911,100,30.6,0.5525878898889737,103,19.47,139.4,105,6.27,-0.873137370548663,1.430627293136178,2.11,1.092640927980794,False
KY,95,510,-8861,no,no,0,-0.41269593053002673,116,26.74,-0.06863747554823661,77,16.79,128.2,111,5.77,-0.658193059152932,-0.19483061312694844,2.27,0.3323544534588762,False
NC,72,415,-5311,no,no,0,0.30710875417748645,88,33.41,-0.83580149826276,129,13.48,269.3,118,12.12,-1.2313778895415477,-0.6011950896927301,1.84,-1.1882184955849595,False
WV,73,415,-8416,no,no,0,1.111380315151698,130,40.85,-0.7588878815895814,83,13.81,231.9,136,10.44,0.5956487573221645,-0.6011950896927301,3.21,-1.1882184955849595,False
AZ,108,415,-5918,no,no,0,0.24834918807891418,126,32.86,-0.9127151149359385,85,13.15,174.8,98,7.87,-0.29995254016004735,0.6178983400046149,2.54,1.092640927980794,False
WV,58,408,-6167,no,yes,39,0.5898891660268668,40,36.02,1.4479412737254604,76,23.32,210.5,139,9.47,-1.7329146161315863,-0.19483061312694844,1.46,-0.4279320210630416,False
ND,148,415,-3838,yes,no,0,0.7147532439863331,111,37.18,-0.8949658187805895,133,13.23,277.4,62,12.48,-0.7298411629515094,0.2115338634388332,2.21,-0.4279320210630416,False
WA,76,510,-6616,yes,no,0,1.2307356837894234,110,41.96,0.1049111979707303,63,17.54,208.4,123,9.38,1.0613614320129143,0.2115338634388332,3.56,-1.1882184955849595,True
CT,87,415,-3506,no,no,0,1.1058716058299567,83,40.8,-1.3189767824917011,106,11.4,189.1,84,8.51,-0.3357765920593357,-1.0075595662585117,2.51,-1.1882184955849595,True
OK,35,510,-1990,no,yes,37,0.026164578768686397,76,30.8,-0.46109413498317275,98,15.1,228.0,136,10.26,-1.8762108237287403,-0.6011950896927301,1.35,0.3323544534588762,False
IA,88,415,-1605,no,no,0,-1.2132950186230775,67,19.33,-0.7076121371407958,127,14.03,141.5,142,6.37,0.2015841864299914,-0.6011950896927301,2.92,-0.4279320210630416,False
NE,67,415,-2931,no,yes,41,-0.09319078986903905,86,29.7,-0.7963586179175403,93,13.65,155.3,108,6.99,1.1330095358114916,-1.4139240428242934,3.62,-1.1882184955849595,False
ID,77,510,-6630,no,yes,29,0.5751992745022235,89,35.89,0.4441199689396195,97,19.0,148.4,106,6.68,-0.1924803844621823,1.8369917697019598,2.62,0.3323544534588762,False
OR,124,510,-3531,no,no,0,-0.19234755766037975,108,28.78,-0.4413726948105629,91,15.18,242.3,82,10.9,0.7031209130200295,-0.6011950896927301,3.29,-0.4279320210630416,False
SD,30,415,-7734,no,no,0,1.2417531024329058,107,42.06,-0.4946205832766093,76,14.95,287.4,90,12.93,0.38070444592643377,-1.0075595662585117,3.05,-1.1882184955849595,False
DE,53,415,-9307,no,yes,32,-0.8919536415215092,63,22.3,0.521033585612798,125,19.33,178.9,105,8.05,0.9180652244157609,-1.0075595662585117,3.46,0.3323544534588762,False
WA,152,510,-4066,no,no,0,-0.33741023646623075,84,27.44,-0.7371942973997107,88,13.91,153.2,121,6.89,0.5598247054228761,0.2115338634388332,3.19,-0.4279320210630416,False
CT,100,510,-1120,yes,no,0,-1.3326503872608029,98,18.22,-2.251800902656147,122,7.38,156.2,117,7.03,-0.1924803844621823,-0.19483061312694844,2.62,-0.4279320210630416,False
MN,59,408,-3410,no,yes,32,0.5898891660268668,120,36.02,0.03785830138385669,136,17.25,213.5,95,9.61,-0.514896851555778,0.2115338634388332,2.38,-0.4279320210630416,False
WA,143,510,-4649,no,no,0,-0.35577260087203466,120,27.27,1.6747378357104736,104,24.3,182.5,85,8.21,-1.1955538376422592,-0.19483061312694844,1.86,1.092640927980794,False
PA,142,510,-5881,no,yes,40,0.9351016168559801,101,39.22,1.1008439266875278,88,21.83,263.9,92,11.88,-1.3746740971387015,-0.6011950896927301,1.73,-0.4279320210630416,False
ID,105,408,-3106,no,no,0,0.9699901092270077,96,39.54,1.033791030100654,117,21.54,154.0,101,6.93,0.09411203073212573,1.8369917697019598,2.84,-0.4279320210630416,False
MS,111,408,-3442,no,no,0,2.1102929388274307,90,50.1,1.8463143652121803,72,25.04,260.1,121,11.7,0.2015841864299914,-0.6011950896927301,2.92,-0.4279320210630416,True
DC,93,408,-1649,no,yes,22,2.3214601294941755,123,52.05,-0.22246470889459366,83,16.12,240.3,107,10.81,0.5240006535235872,-1.0075595662585117,3.16,-1.1882184955849595,False
KY,79,415,-5040,no,no,0,1.0471120397313844,135,40.26,-0.28754546146420584,87,15.84,126.9,112,5.71,0.058287978832837394,0.2115338634388332,2.81,0.3323544534588762,False
OH,68,415,-8205,yes,yes,24,-0.9929466457534305,92,21.37,1.4775234339843752,98,23.45,214.5,108,9.65,1.419601951005799,0.6178983400046149,3.83,1.092640927980794,True
TN,93,510,-6503,yes,no,0,-0.20887368562560338,114,28.63,1.4794955780016366,127,23.46,196.2,48,8.83,0.4165284978257221,-0.6011950896927301,3.08,-0.4279320210630416,False
ID,103,415,-7137,no,no,0,-1.9992042151914848,134,12.05,-1.3110882064226572,112,11.43,168.8,164,7.6,0.6314728092214528,0.6178983400046149,3.24,0.3323544534588762,False
WV,144,510,-5660,no,yes,38,-1.3730475889535716,86,17.85,-1.5615504966148024,123,10.35,221.5,122,9.97,-2.34192349841949,-0.19483061312694844,1.0,-1.1882184955849595,False
WI,93,415,-5894,no,no,0,-0.5081802254402074,141,25.86,0.28634844755874067,107,18.32,262.4,111,11.81,0.6314728092214528,1.0242628165703964,3.24,-0.4279320210630416,False
OK,149,510,-8714,yes,no,0,0.020655869446945536,79,30.75,-0.1199132199970221,83,16.57,197.8,109,8.9,-0.514896851555778,1.8369917697019598,2.38,1.092640927980794,False
WV,23,510,-2690,no,yes,31,-0.4255495856140898,84,26.62,-0.7786093217621912,96,13.73,294.6,107,13.26,-0.29995254016004735,0.6178983400046149,2.54,-0.4279320210630416,False
SD,221,510,-1827,no,yes,24,0.013310923684623867,85,30.69,0.4559528330431853,92,19.05,205.7,103,9.26,-2.8076361731102404,-0.6011950896927301,0.65,-1.1882184955849595,False
KS,164,510,-2657,no,yes,30,1.0838367685429922,100,40.6,0.5723093300615836,121,19.55,206.3,66,9.28,1.0613614320129143,1.430627293136178,3.56,-0.4279320210630416,False
NC,104,415,-2072,no,yes,18,0.042690706733910025,66,30.96,0.24887771123078187,65,18.16,193.0,108,8.69,1.1330095358114916,1.8369917697019598,3.62,0.3323544534588762,False
NY,150,415,-5847,no,yes,35,-0.7377097805127563,72,23.73,2.599673379805876,170,28.29,213.8,105,9.62,-0.514896851555778,-1.0075595662585117,2.38,0.3323544534588762,False
WI,184,408,-5514,no,yes,12,0.3768857389195416,76,34.05,1.0377353181351758,105,21.56,149.3,93,6.72,-0.013360124965739932,0.2115338634388332,2.75,-1.1882184955849595,False
SC,88,408,-5709,no,no,0,-0.4824729152720818,94,26.1,1.0002645818072171,118,21.39,182.2,99,8.2,-0.6223690072536437,0.6178983400046149,2.3,-0.4279320210630416,False
UT,61,415,-3494,yes,yes,29,-0.947040734738921,119,21.79,-0.577450632001571,83,14.59,250.9,114,11.29,0.5240006535235872,0.6178983400046149,3.16,1.092640927980794,False
NC,110,408,-5165,no,no,0,-0.3722987288372583,145,27.12,0.026025437280290893,101,17.2,256.0,96,11.52,2.315203248488011,-1.0075595662585117,4.51,0.3323544534588762,False
IN,115,415,-9252,no,no,0,0.8561434499110236,101,38.49,1.4952727301397248,60,23.53,213.4,82,9.6,0.7389449649193185,-0.19483061312694844,3.32,1.092640927980794,True
AR,33,408,-9231,no,no,0,1.3243837422590234,81,42.82,-0.12582965204880528,96,16.54,211.2,87,9.5,-0.658193059152932,-0.6011950896927301,2.27,0.3323544534588762,False
